,index,MEASDATE,ENGINETEMP,ENGINETEMP,ACURR,LOADFACTOR,PUMPINTAKEPRESSURE,LINEPRESSURE,WELLHEADPRESSURE,ANNULUSPRESSURE,WORKINGFREQ,FLOWRATE,VFM,ERROR
175,175,2021-07-15 04:00:02,0.0,0.0,21.6,78.0,0.0,7.4400002,8.1800002,10.709999999999999,48.0,64.510002,64.3318,0.17819963183593757
176,176,2021-07-15 05:00:03,0.0,0.0,21.6,78.0,0.0,8.1400001,8.7199998,11.01,48.0,64.510002,63.996597,0.5134047099609376
177,177,2021-07-15 06:00:02,0.0,0.0,21.6,78.0,0.0,7.4400002,8.9499998,11.31,48.0,64.510002,64.32061,0.18939195361328132
178,178,2021-07-15 07:00:01,0.0,0.0,21.700001,79.0,0.0,7.2399998,8.379999999999999,11.61,48.0,64.510002,65.00522,-0.49521650585937493
179,179,2021-07-15 08:00:02,0.0,0.0,21.6,78.0,0.0,7.070000199999999,8.410000199999999,11.900001,48.0,64.510002,64.92443,-0.4144288471679687
180,180,2021-07-15 09:00:02,0.0,0.0,21.6,78.0,0.0,6.9199997,8.2200003,12.190000000000001,48.0,64.510002,65.181435,-0.6714326313476562
181,181,2021-07-15 10:00:01,0.0,0.0,21.799999,80.0,0.0,9.0100002,10.549999,12.47,48.0,64.510002,64.17704,0.3329618999023438
182,182,2021-07-15 11:00:02,0.0,0.0,21.799999,79.0,0.0,8.75,9.9900001,12.75,48.0,64.510002,64.37512,0.13487992968750007
183,183,2021-07-15 12:00:01,0.0,0.0,21.700001,79.0,0.0,9.0499997,10.38,13.040000000000001,48.0,64.510002,64.21181,0.29819474902343757
184,184,2021-07-15 13:00:02,0.0,0.0,21.6,79.0,0.0,8.84,9.750000199999999,13.319999999999999,48.0,64.510002,64.61305,-0.10305036816406243
185,185,2021-07-15 14:00:01,0.0,0.0,21.799999,79.0,0.0,8.510000100000001,9.8000002,13.59,48.0,64.510002,64.91293,-0.40293134960937493
186,186,2021-07-15 15:00:02,0.0,0.0,21.799999,80.0,0.0,9.1000003,10.38,13.890001000000002,48.0,64.510002,64.83775,-0.32775129589843743
187,187,2021-07-15 16:00:02,0.0,0.0,21.799999,80.0,0.0,8.7599999,9.789999700000001,14.15,48.0,64.510002,65.3006,-0.7905961445312499
188,188,2021-07-15 17:00:03,0.0,0.0,22.0,80.0,0.0,8.1800002,9.7100002,14.44,48.0,64.510002,65.754166,-1.2441636494140624
189,189,2021-07-15 18:00:02,0.0,0.0,21.799999,80.0,0.0,7.8299999,9.1399997,14.709999999999999,48.0,64.510002,66.14876,-1.6387559345703124
190,190,2021-07-15 19:00:02,0.0,0.0,21.799999,80.0,0.0,7.680000099999999,9.2400002,14.980000000000002,48.0,64.510002,66.29077,-1.780769484375
191,191,2021-07-15 20:00:01,0.0,0.0,21.799999,79.0,0.0,7.7399999,8.6699998,15.25,48.0,64.510002,66.35836,-1.8483582905273437
192,192,2021-07-15 21:00:01,0.0,0.0,22.0,80.0,0.0,8.2499999,9.2299998,15.51,48.0,64.510002,66.37248,-1.8624802998046874
193,193,2021-07-15 22:00:01,0.0,0.0,22.0,80.0,0.0,8.7599999,10.009999999999998,15.759999999999998,48.0,65.660004,66.00057,-0.34056820458984305
194,194,2021-07-15 23:00:03,0.0,0.0,21.799999,80.0,0.0,9.1399997,10.41,16.03,48.0,56.450001,65.75777,-9.307765723632812
195,195,2021-07-16 00:00:01,0.0,0.0,21.6,79.0,0.0,8.8,9.58,14.61,48.0,56.450001,65.26228,-8.812282325195312
196,196,2021-07-16 01:00:02,0.0,0.0,22.1,81.0,0.0,8.4299999,10.089999,13.07,48.0,56.450001,65.1727,-8.722697974609375
197,197,2021-07-16 02:00:02,0.0,0.0,22.1,81.0,0.0,8.2800001,9.179999800000001,11.76,48.0,56.450001,64.97613,-8.526126624511718
198,198,2021-07-16 03:00:01,0.0,0.0,22.1,81.0,0.0,8.0000001,8.66,10.650001,48.0,56.450001,64.77825,-8.328250647949218
199,199,2021-07-16 04:00:02,0.0,0.0,22.200001,81.0,0.0,7.59,8.9700001,9.7100002,48.0,56.450001,64.440414,-7.990413428710937
200,200,2021-07-16 05:00:02,0.0,0.0,22.1,80.0,0.0,7.2600001,8.2800001,8.960000299999999,48.0,56.450001,64.21867,-7.768672706054687
201,201,2021-07-16 06:00:02,0.0,0.0,22.299999,81.0,0.0,8.1599998,9.399999999999999,8.439999799999999,48.0,56.450001,63.528896,-7.078895331787109
202,202,2021-07-16 07:00:02,0.0,0.0,22.1,80.0,0.0,7.8600001,8.9099997,8.5900003,48.0,64.510002,63.59064,0.9193609782714844
203,203,2021-07-16 08:00:02,0.0,0.0,22.0,80.0,0.0,7.1600002,8.2300001,8.130000200000001,48.0,64.510002,63.870884,0.6391180583496094
204,204,2021-07-16 09:00:01,0.0,0.0,22.0,80.0,0.0,7.020000199999999,8.2099998,7.7700001,48.0,64.510002,63.772026,0.7379759379882813
205,205,2021-07-16 10:00:01,0.0,0.0,21.799999,80.0,0.0,9.5899999,10.490000000000002,8.0699998,48.0,64.510002,62.00703,2.502971512939453
206,206,2021-07-16 11:00:01,0.0,0.0,22.0,81.0,0.0,9.150000200000001,10.06,8.4299999,48.0,64.510002,62.795673,1.714328629638672
207,207,2021-07-16 12:00:01,0.0,0.0,21.799999,80.0,0.0,8.7400001,9.8699999,8.7900001,48.0,64.510002,62.885403,1.6245993205566407
208,208,2021-07-16 13:00:02,0.0,0.0,22.0,81.0,0.0,8.52,9.8299998,9.1299999,48.0,64.510002,63.437782,1.0722197124023438
209,209,2021-07-16 14:00:01,0.0,0.0,22.0,81.0,0.0,8.61,10.07,9.4800001,48.0,64.510002,63.471943,1.038059098388672
210,210,2021-07-16 15:00:01,0.0,0.0,22.1,81.0,0.0,9.49,11.05,9.819999900000001,48.0,64.510002,62.95902,1.5509832927246094
211,211,2021-07-16 16:00:02,0.0,0.0,22.1,81.0,0.0,8.999999800000001,9.9400002,10.140001000000002,48.0,65.660004,63.695786,1.9642184775390632
212,212,2021-07-16 17:00:02,0.0,0.0,21.799999,80.0,0.0,8.5500002,9.6799999,10.48,48.0,65.660004,63.78333,1.876674989990235
213,213,2021-07-16 18:00:03,0.0,0.0,21.799999,80.0,0.0,8.569999900000001,10.03,10.809999999999999,48.0,65.660004,63.796005,1.8639987509765632
214,214,2021-07-16 19:00:02,0.0,0.0,21.799999,79.0,0.0,8.2099998,9.3199998,11.120000000000001,48.0,65.660004,64.10094,1.5590671103515632
215,215,2021-07-16 20:00:01,0.0,0.0,21.799999,80.0,0.0,7.9400002999999995,9.2799997,11.43,48.0,65.660004,64.59093,1.0690768759765632
216,216,2021-07-16 21:00:01,0.0,0.0,21.799999,80.0,0.0,7.7600002,8.8499999,11.740000000000002,48.0,65.660004,64.9556,0.7044070761718757
217,217,2021-07-16 22:00:01,0.0,0.0,21.799999,80.0,0.0,9.58,11.020000000000001,12.02,48.0,65.660004,63.58301,2.076992372802735
218,218,2021-07-16 23:00:01,0.0,0.0,21.799999,80.0,0.0,8.6900002,9.9000001,12.32,48.0,63.360001000000004,64.4707,-1.110702124999996
219,219,2021-07-17 00:00:03,0.0,0.0,21.700001,79.0,0.0,8.0400002,8.960000299999999,12.61,48.0,65.660004,64.9291,0.730903963378907
220,220,2021-07-17 01:00:03,0.0,0.0,22.0,80.0,0.0,7.8899997,9.1100001,12.89,48.0,65.660004,65.39271,0.26729617529296945
221,221,2021-07-17 02:00:01,0.0,0.0,21.799999,80.0,0.0,7.8799999,9.0100002,13.18,48.0,65.660004,65.49388,0.1661227744140632
222,222,2021-07-17 03:00:01,0.0,0.0,22.0,80.0,0.0,7.6200002,8.4500003,13.48,48.0,65.660004,66.00098,-0.3409725624999993
223,223,2021-07-17 04:00:02,0.0,0.0,21.799999,79.0,0.0,7.1799999,8.130000200000001,13.75,48.0,65.660004,66.10937,-0.44936337060546805
224,224,2021-07-17 05:00:03,0.0,0.0,21.799999,80.0,0.0,7.0499998,8.2099998,14.05,48.0,65.660004,66.4967,-0.836692472167968
225,225,2021-07-17 06:00:03,0.0,0.0,21.700001,79.0,0.0,7.0599997000000005,8.33,14.31,48.0,65.660004,66.29941,-0.6394039589843743
226,226,2021-07-17 07:00:02,0.0,0.0,21.700001,79.0,0.0,7.6899999,8.4500003,14.579998999999999,48.0,65.660004,66.127655,-0.4676510292968743
227,227,2021-07-17 08:00:02,0.0,0.0,21.799999,79.0,0.0,6.740000200000001,8.3399999,14.87,48.0,63.360001000000004,66.70285,-3.342849341796871
228,228,2021-07-17 09:00:02,0.0,0.0,22.0,80.0,0.0,6.8999999999999995,8.1599998,15.140001000000002,48.0,63.360001000000004,67.126335,-3.7663341440429647
229,229,2021-07-17 10:00:01,0.0,0.0,21.799999,80.0,0.0,9.2900002,10.420001000000001,15.41,48.0,63.360001000000004,65.421486,-2.0614849008789022
230,230,2021-07-17 11:00:02,0.0,0.0,22.1,81.0,0.0,11.200000000000001,12.43,15.68,48.0,63.360001000000004,64.399925,-1.0399242319335897
231,231,2021-07-17 12:00:02,0.0,0.0,22.1,81.0,0.0,10.1,11.370000000000001,15.959999999999999,48.0,63.360001000000004,65.338875,-1.9788738168945272
232,232,2021-07-17 13:00:03,0.0,0.0,22.299999,82.0,0.0,9.819999900000001,10.89,16.200000000000003,48.0,63.360001000000004,66.03044,-2.6704402841796835
233,233,2021-07-17 14:00:02,0.0,0.0,22.200001,82.0,0.0,9.4400001,10.599999,16.46,48.0,63.360001000000004,66.365295,-3.005294410156246
234,234,2021-07-17 15:00:02,0.0,0.0,22.200001,82.0,0.0,9.2900002,10.34,16.73,48.0,63.360001000000004,66.63739,-3.277389136718746
235,235,2021-07-17 16:00:02,0.0,0.0,22.1,81.0,0.0,9.3099999,10.24,16.97,48.0,63.360001000000004,66.50357,-3.143569556640621
236,236,2021-07-17 17:00:02,0.0,0.0,22.1,81.0,0.0,9.1900003,10.64,17.23,48.0,63.360001000000004,66.52097,-3.1609722055664022
237,237,2021-07-17 18:00:02,0.0,0.0,22.200001,82.0,0.0,8.6000001,10.089999,17.480000000000004,48.0,63.360001000000004,67.33002,-3.970016089843746
238,238,2021-07-17 19:00:01,0.0,0.0,22.4,83.0,0.0,8.119999799999999,9.0399998,17.09,48.0,63.360001000000004,68.028015,-4.668014136718746
239,239,2021-07-17 20:00:01,0.0,0.0,22.4,82.0,0.0,8.1699997,9.4800001,16.71,48.0,63.360001000000004,67.44762,-4.0876155771484335
240,240,2021-07-17 21:00:03,0.0,0.0,22.4,82.0,0.0,7.8899997,9.3300003,16.32,48.0,63.360001000000004,67.439674,-4.079673377441402
241,241,2021-07-17 22:00:01,0.0,0.0,22.299999,82.0,0.0,8.33,9.49,15.959999999999999,48.0,64.510002,67.015945,-2.5059434345703124
242,242,2021-07-17 23:00:02,0.0,0.0,22.4,83.0,0.0,8.999999800000001,10.46,9.3099999,48.0,64.510002,63.702457,0.8075445720214844
243,243,2021-07-18 00:00:02,0.0,0.0,21.1,76.0,0.0,8.2300001,9.26,8.349999799999999,48.0,64.510002,61.943146,2.566856248046875
244,244,2021-07-18 01:00:02,0.0,0.0,21.799999,79.0,0.0,9.020000099999999,9.7799999,8.7599999,48.0,64.510002,62.5637,1.9463003703613282
245,245,2021-07-18 02:00:01,0.0,0.0,21.6,79.0,0.0,8.0299997,9.2699999,9.0399998,48.0,64.510002,63.19183,1.3181723186035157
246,246,2021-07-18 03:00:03,0.0,0.0,21.799999,79.0,0.0,7.7700001,8.8800001,9.3300003,48.0,64.510002,63.63283,0.8771704265136719
247,247,2021-07-18 04:00:01,0.0,0.0,21.799999,79.0,0.0,7.27,8.5900003,9.6399999,48.0,64.510002,64.07173,0.43827043261718757
248,248,2021-07-18 05:00:01,0.0,0.0,21.6,79.0,0.0,7.1399999,8.410000199999999,9.9299997,48.0,64.510002,64.24877,0.2612303325195313
249,249,2021-07-18 06:00:02,0.0,0.0,21.6,79.0,0.0,7.4299997,9.369999799999999,10.24,48.0,64.510002,63.92589,0.5841101237792969
250,250,2021-07-18 07:00:02,0.0,0.0,21.5,78.0,0.0,7.6200002,9.2699999,10.53,48.0,64.510002,63.751637,0.7583654948730469
251,251,2021-07-18 08:00:01,0.0,0.0,21.6,78.0,0.0,7.350000100000001,8.6799997,10.829998999999999,48.0,64.510002,64.239265,0.2707365581054688
252,252,2021-07-18 09:00:01,0.0,0.0,21.700001,79.0,0.0,7.2500002,8.1400001,11.129999999999999,48.0,64.510002,64.87393,-0.36392988476562493
253,253,2021-07-18 10:00:01,0.0,0.0,21.799999,80.0,0.0,8.9200002,9.9900001,11.420000000000002,48.0,64.510002,63.946255,0.5637472697753907
254,254,2021-07-18 11:00:01,0.0,0.0,21.799999,80.0,0.0,8.8499999,9.4999999,11.720001,48.0,64.510002,64.28525,0.22475419726562507
255,255,2021-07-18 12:00:03,0.0,0.0,21.799999,80.0,0.0,8.5500002,9.8900002,11.99,48.0,64.510002,64.381615,0.12838731494140632
256,256,2021-07-18 13:00:02,0.0,0.0,21.799999,80.0,0.0,8.6699998,10.11,12.28,48.0,64.510002,64.384514,0.12548814501953132
257,257,2021-07-18 14:00:02,0.0,0.0,22.0,80.0,0.0,8.6500001,9.6700001,12.57,48.0,65.660004,64.74989,0.9101108115234382
258,258,2021-07-18 15:00:02,0.0,0.0,22.0,81.0,0.0,10.06,11.079999999999998,12.869999,48.0,65.660004,64.053505,1.6064990561523445
259,259,2021-07-18 16:00:02,0.0,0.0,22.0,81.0,0.0,9.6700001,10.920000000000002,13.119999999999997,48.0,65.660004,64.37551,1.284492830566407
260,260,2021-07-18 17:00:01,0.0,0.0,22.0,80.0,0.0,9.0399998,10.25,13.39,48.0,65.660004,64.753525,0.9064792197265632
261,261,2021-07-18 18:00:02,0.0,0.0,21.799999,80.0,0.0,8.5600001,9.58,13.680000000000001,48.0,65.660004,65.24494,0.41506228857421945
262,262,2021-07-18 19:00:02,0.0,0.0,21.799999,80.0,0.0,8.1599998,9.2900002,13.940000999999999,48.0,65.660004,65.62244,0.0375674765625007
263,263,2021-07-18 20:00:02,0.0,0.0,21.799999,80.0,0.0,8.01,9.3199998,14.220001,48.0,65.660004,65.79521,-0.1352077919921868
264,264,2021-07-18 21:00:01,0.0,0.0,21.799999,80.0,0.0,7.9400002999999995,8.75,14.459999999999999,48.0,65.660004,66.136086,-0.47608151025390555
265,265,2021-07-18 22:00:01,0.0,0.0,21.799999,80.0,0.0,8.5600001,9.7399998,14.719999999999999,48.0,65.660004,65.649475,0.010528902343750701
266,266,2021-07-18 23:00:02,0.0,0.0,22.200001,82.0,0.0,8.5299999,9.4999999,14.84,48.0,65.660004,66.403946,-0.7439419228515618
267,267,2021-07-19 00:00:01,0.0,0.0,22.1,81.0,0.0,8.539999700000001,9.7799999,14.84,48.0,65.660004,66.03204,-0.3720394570312493
268,268,2021-07-19 01:00:01,0.0,0.0,22.0,81.0,0.0,8.130000200000001,9.2699999,14.82,48.0,67.970001,66.33454,1.635459679199215
269,269,2021-07-19 02:00:02,0.0,0.0,22.0,80.0,0.0,7.9000002,9.3599999,14.809999000000001,48.0,67.970001,66.15402,1.8159787832031213
270,270,2021-07-19 03:00:02,0.0,0.0,22.0,80.0,0.0,7.7200001,9.1000003,14.809999000000001,48.0,67.970001,66.31871,1.6512906728515588
271,271,2021-07-19 04:00:03,0.0,0.0,22.1,81.0,0.0,6.999999900000001,7.8200001,14.809999000000001,48.0,67.970001,67.33142,0.6385801015624963
272,272,2021-07-19 05:00:02,0.0,0.0,22.0,80.0,0.0,7.22,8.7599999,14.8,48.0,67.970001,66.63366,1.3363416372070276
273,273,2021-07-19 06:00:02,0.0,0.0,22.1,81.0,0.0,7.1100003,8.5299999,14.830000000000002,48.0,67.970001,67.03997,0.9300306020507776
274,274,2021-07-19 07:00:02,0.0,0.0,21.799999,80.0,0.0,6.9300002,8.6500001,14.82,48.0,67.970001,66.72795,1.2420499501953088
275,275,2021-07-19 08:00:01,0.0,0.0,22.0,80.0,0.0,6.7699999,7.59,14.830000000000002,48.0,65.660004,67.24653,-1.5865246254882805
276,276,2021-07-19 09:00:02,0.0,0.0,22.1,81.0,0.0,8.7599999,9.9599999,14.87,48.0,65.660004,65.89378,-0.2337795693359368
277,277,2021-07-19 10:00:02,0.0,0.0,22.1,81.0,0.0,10.369999,11.33,14.910001,48.0,65.660004,64.78366,0.8763431113281257
278,278,2021-07-19 11:00:02,0.0,0.0,22.1,81.0,0.0,9.8799998,10.84,14.94,48.0,65.660004,65.166534,0.4934695761718757
279,279,2021-07-19 12:00:02,0.0,0.0,22.299999,82.0,0.0,9.1299999,10.190000999999999,14.969999999999999,48.0,65.660004,66.01153,-0.35152401513671805
280,280,2021-07-19 13:00:02,0.0,0.0,22.200001,81.0,0.0,8.75,9.7399998,14.990000000000002,48.0,65.660004,66.06425,-0.40424313134765555
281,281,2021-07-19 14:00:02,0.0,0.0,22.1,81.0,0.0,8.479999900000001,9.9699998,14.990000000000002,48.0,65.660004,66.05319,-0.3931881386718743
282,282,2021-07-19 15:00:02,0.0,0.0,22.1,81.0,0.0,8.52,9.6200001,15.019999999999998,48.0,65.660004,66.17718,-0.517173429199218
283,283,2021-07-19 16:00:01,0.0,0.0,22.1,82.0,0.0,8.539999700000001,10.1,15.019999999999998,48.0,65.660004,66.22863,-0.568626065917968
284,284,2021-07-19 17:00:03,0.0,0.0,22.200001,82.0,0.0,8.290000000000001,9.3300003,15.049999999999999,48.0,65.660004,66.653114,-0.9931103188476555
285,285,2021-07-19 18:00:01,0.0,0.0,22.1,81.0,0.0,8.0000001,0.09999999799999999,15.039999,48.0,65.660004,69.830414,-4.170409818359374
286,286,2021-07-19 19:00:02,0.0,0.0,22.200001,82.0,0.0,8.0500001,0.11000000000000001,15.049999999999999,48.0,65.660004,70.07963,-4.4196239907226555
287,287,2021-07-19 20:00:01,0.0,0.0,21.799999,80.0,0.0,8.0500001,0.13,15.069999999999999,48.0,65.660004,69.47699,-3.8169857460937493
288,288,2021-07-19 21:00:03,0.0,0.0,22.299999,82.0,0.0,7.4800003,0.16000001,15.08,48.0,65.660004,70.33287,-4.672866483398437
289,289,2021-07-19 22:00:02,0.0,0.0,22.0,80.0,0.0,8.2700002,0.2,15.11,48.0,65.660004,69.451004,-3.791000028320312
290,290,2021-07-19 23:00:02,0.0,0.0,22.1,81.0,0.0,8.9399999,0.26000001,15.119999999999997,48.0,65.660004,69.43849,-3.778487821289062
291,291,2021-07-20 00:00:01,0.0,0.0,22.1,81.0,0.0,9.7399998,0.32000002,14.269999999999998,48.0,66.82,68.72715,-1.907149963378913
292,292,2021-07-20 01:00:02,0.0,0.0,22.1,81.0,0.0,9.0399998,0.33,12.72,48.0,66.82,68.31435,-1.4943463134765693
293,293,2021-07-20 02:00:01,0.0,0.0,22.1,81.0,0.0,8.469999999999999,0.33,11.540000000000001,48.0,66.82,68.0124,-1.192397766113288
294,294,2021-07-20 03:00:01,0.0,0.0,22.1,81.0,0.0,8.2099998,0.33,11.07,48.0,66.82,67.90404,-1.0840374755859443
295,295,2021-07-20 04:00:02,0.0,0.0,22.1,81.0,0.0,7.73,0.32000002,10.700001,48.0,66.82,67.929886,-1.1098858642578193
296,296,2021-07-20 05:00:01,0.0,0.0,21.799999,80.0,0.0,7.8399998,0.32000002,10.34,48.0,66.82,67.39178,-0.5717770385742256
297,297,2021-07-20 06:00:03,0.0,0.0,22.1,81.0,0.0,7.350000100000001,0.33,10.02,48.0,64.510002,67.77097,-3.260971205566406
298,298,2021-07-20 07:00:03,0.0,0.0,22.0,80.0,0.0,7.319999900000001,0.33,9.7799999,48.0,65.660004,67.40966,-1.749656339355468
299,299,2021-07-20 08:00:02,0.0,0.0,22.1,80.0,0.0,7.2600001,0.34000002,9.4999999,48.0,65.660004,67.33867,-1.6786648232421868
300,300,2021-07-20 09:00:02,0.0,0.0,22.0,80.0,0.0,7.630000099999999,0.37000000000000005,9.2699999,48.0,65.660004,67.04629,-1.386283536621093
301,301,2021-07-20 10:00:02,0.0,0.0,21.6,79.0,0.0,9.1399997,10.009999999999998,9.3900001,48.0,65.660004,62.646305,3.013698915771485
302,302,2021-07-20 11:00:02,0.0,0.0,21.700001,79.0,0.0,9.209999999999999,9.9800003,9.760000100000001,48.0,65.660004,62.829353,2.8306506674804695
303,303,2021-07-20 12:00:02,0.0,0.0,21.799999,80.0,0.0,9.150000200000001,10.43,10.08,48.0,65.660004,63.098396,2.5616076987304695
304,304,2021-07-20 13:00:02,0.0,0.0,21.799999,80.0,0.0,8.9499998,9.9900001,10.08,48.0,65.660004,63.33604,2.323963503173829
305,305,2021-07-20 14:00:02,0.0,0.0,21.799999,80.0,0.0,8.9099997,9.9800003,10.74,48.0,65.660004,63.650074,2.0099299948730476
306,306,2021-07-21 10:23:23,0.0,0.0,22.1,81.0,0.0,9.4700003,9.380000200000001,16.56,48.0,65.660004,66.570435,-0.9104305703124993
307,307,2021-07-21 11:00:02,0.0,0.0,22.1,81.0,0.0,9.4099998,10.67,16.759999999999998,48.0,65.660004,66.21617,-0.5561672646484368
308,308,2021-07-21 12:00:02,0.0,0.0,22.0,80.0,0.0,9.120000000000001,10.16,17.07,48.0,65.660004,66.38323,-0.723228116699218
309,309,2021-07-21 13:00:03,0.0,0.0,22.1,81.0,0.0,8.8499999,9.9800003,17.34,48.0,65.660004,66.94165,-1.2816463906249993
310,310,2021-07-21 14:00:02,0.0,0.0,22.0,80.0,0.0,8.539999700000001,9.6499997,17.61,48.0,65.660004,67.03386,-1.3738552529296868
311,311,2021-07-21 15:00:01,0.0,0.0,22.1,80.0,0.0,8.510000100000001,9.789999700000001,17.88,48.0,65.660004,67.14832,-1.4883190590820305
312,312,2021-07-21 16:00:02,0.0,0.0,22.1,81.0,0.0,8.7,9.95,18.159999999999997,48.0,65.660004,67.37344,-1.7134396035156243
313,313,2021-07-21 17:00:01,0.0,0.0,22.1,81.0,0.0,8.3399999,9.7100002,18.430001,48.0,65.660004,67.720856,-2.0608517128906243
314,314,2021-07-21 18:00:02,0.0,0.0,22.1,81.0,0.0,8.0500001,9.3300003,18.69,48.0,65.660004,68.08693,-2.426925321289062
315,315,2021-07-21 19:00:02,0.0,0.0,22.1,81.0,0.0,7.929999800000001,9.1600001,18.96,48.0,65.660004,68.31471,-2.654708524414062
316,316,2021-07-21 20:00:02,0.0,0.0,22.1,81.0,0.0,7.6999998000000005,8.9700001,19.220001,48.0,65.660004,68.58855,-2.928542752929687
317,317,2021-07-21 21:00:01,0.0,0.0,22.1,81.0,0.0,7.8100002,8.960000299999999,19.46,48.0,65.660004,68.654884,-2.9948803383789055
318,318,2021-07-21 22:00:02,0.0,0.0,22.1,81.0,0.0,8.5600001,9.719999999999999,19.73,48.0,65.660004,68.20471,-2.5447079140624993
319,319,2021-07-21 23:00:02,0.0,0.0,23.200001,86.0,0.0,10.57,12.1,18.559999,48.0,65.660004,67.5829,-1.9228970009765618
320,320,2021-07-22 00:00:01,0.0,0.0,22.5,83.0,0.0,9.2000002,10.329999999999998,15.34,48.0,65.660004,66.3989,-0.7388988930664055
321,321,2021-07-22 01:00:02,0.0,0.0,22.200001,81.0,0.0,9.1299999,10.02,12.690000999999999,48.0,65.660004,64.78921,0.870796541503907
322,322,2021-07-22 02:00:02,0.0,0.0,20.9,75.0,0.0,8.0800003,9.2000002,11.0,48.0,65.660004,62.906994,2.753010134033204
323,323,2021-07-22 03:00:01,0.0,0.0,21.799999,79.0,0.0,7.979999800000001,9.2299998,11.399999999999999,48.0,65.660004,64.34846,1.3115466635742195
324,324,2021-07-22 04:00:02,0.0,0.0,21.700001,79.0,0.0,7.7999997,8.500000199999999,11.720001,48.0,65.660004,64.79211,0.867897371582032
325,325,2021-07-22 05:00:02,0.0,0.0,21.799999,79.0,0.0,7.4199998,8.2800001,12.07,48.0,65.660004,65.210884,0.44911990576171945
326,326,2021-07-22 06:00:01,0.0,0.0,21.799999,79.0,0.0,7.630000099999999,8.7599999,12.42,48.0,65.660004,65.11115,0.5488513510742195
327,327,2021-07-22 07:00:01,0.0,0.0,21.799999,79.0,0.0,7.390000199999999,8.5500002,12.770000000000001,48.0,65.660004,65.437355,0.22264895849609445
328,328,2021-07-22 08:00:02,0.0,0.0,21.799999,79.0,0.0,7.3000001999999995,8.3999997,13.099999,48.0,65.660004,65.674286,-0.014281888671874299
329,329,2021-07-22 09:00:02,0.0,0.0,22.0,80.0,0.0,7.6899999,9.0700001,13.459999999999999,48.0,65.660004,65.739914,-0.0799099404296868
330,330,2021-07-22 10:00:02,0.0,0.0,22.0,80.0,0.0,9.0799999,10.4,13.789999,48.0,65.660004,64.86217,0.7978366416015632
331,331,2021-07-22 11:00:02,0.0,0.0,22.0,80.0,0.0,9.209999999999999,10.049999999999999,14.13,48.0,65.660004,65.08965,0.570350984863282
332,332,2021-07-22 12:00:01,0.0,0.0,22.0,80.0,0.0,8.930000099999999,10.06,14.459999999999999,48.0,65.660004,65.34177,0.3182376425781257
333,333,2021-07-22 13:00:02,0.0,0.0,22.1,81.0,0.0,8.7599999,9.9599999,14.76,48.0,65.660004,65.845215,-0.1852108437499993
334,334,2021-07-22 14:00:02,0.0,0.0,22.1,81.0,0.0,10.229999999999999,12.47,15.08,48.0,65.660004,64.50179,1.158211092285157
335,335,2021-07-22 15:00:02,0.0,0.0,22.1,81.0,0.0,8.539999700000001,9.7799999,15.39,48.0,65.660004,66.27486,-0.6148525673828118
336,336,2021-07-22 16:00:01,0.0,0.0,22.1,81.0,0.0,8.6699998,9.86,15.709999999999999,48.0,65.660004,66.336136,-0.6761318642578118
337,337,2021-07-22 17:00:02,0.0,0.0,22.1,81.0,0.0,8.2099998,9.3900001,16.0,48.0,65.660004,66.81477,-1.1547695595703118
338,338,2021-07-22 18:00:01,0.0,0.0,22.1,81.0,0.0,8.2099998,9.4700003,16.31,48.0,65.660004,66.92273,-1.2627254921874993
339,339,2021-07-22 19:00:02,0.0,0.0,22.1,81.0,0.0,7.9000002,9.1100001,16.61,48.0,48.380001,67.30709,-18.927089759277344
340,340,2021-07-22 20:00:02,0.0,0.0,22.1,80.0,0.0,7.6999998000000005,8.8599998,16.900001,48.0,48.380001,67.370056,-18.99005515234375
341,341,2021-07-22 21:00:02,0.0,0.0,23.0,85.0,0.0,8.24,9.599999799999999,14.31,48.0,48.380001,67.21303,-18.833026954101562
342,342,2021-07-22 22:00:02,0.0,0.0,22.1,81.0,0.0,8.3999997,9.540000000000001,10.26,48.0,48.380001,64.12877,-15.748767920898437
343,343,2021-07-22 23:00:02,0.0,0.0,20.700001,75.0,0.0,9.120000000000001,9.9900001,8.7900001,48.0,48.380001,61.158756,-12.778755256103516
